,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
420,0,4,61777,15,10,2,12,0,4,1,0,0,1,39,0
421,0,4,175024,1,7,4,6,3,4,1,1,0,0,39,0
422,1,7,92003,9,13,2,4,5,4,0,0,0,2,39,1
423,1,4,188401,11,9,0,5,1,4,1,0,0,2,39,0
424,1,4,228528,0,6,4,3,4,4,0,0,0,1,39,0
425,0,4,133373,11,9,2,14,0,4,1,0,0,3,39,0
426,2,1,255191,12,14,4,10,1,4,1,0,1,2,39,0
427,0,4,204653,11,9,4,6,1,4,1,0,0,4,6,0
428,4,5,222289,11,9,2,4,0,4,1,0,0,2,39,1
429,3,2,287480,12,14,2,10,0,4,1,0,0,2,39,0
430,4,0,107762,11,9,6,0,1,4,1,0,0,1,39,0
431,0,0,202521,1,7,4,0,3,4,1,0,0,2,39,0
432,2,6,204116,9,13,3,10,1,4,0,1,0,2,39,0
433,1,4,29662,7,12,2,8,5,4,0,0,0,1,39,1
434,1,4,116358,15,10,4,3,3,1,1,0,3,2,30,0
435,1,4,208405,12,14,2,10,0,4,1,0,0,3,39,1
436,1,2,284843,11,9,4,5,1,2,1,1,0,3,39,0
437,1,2,117018,15,10,4,11,1,4,0,0,0,2,39,0
438,0,4,81281,15,10,2,1,0,4,1,0,0,2,39,0
439,2,2,340148,15,10,2,1,5,4,0,0,0,2,39,0
440,1,4,363425,9,13,4,10,1,4,1,0,0,2,39,0
441,2,4,45857,11,9,0,1,1,4,0,0,0,1,39,0
442,0,1,191073,11,9,4,2,3,4,1,0,0,2,39,0
443,2,4,116632,15,10,2,10,0,4,1,0,0,2,39,1
444,1,4,405855,6,5,4,3,2,4,1,0,0,2,26,0
445,0,4,298227,15,10,4,12,1,4,1,0,0,1,39,0
446,2,4,290521,11,9,6,4,4,2,0,0,0,2,39,0
447,3,4,56915,11,9,2,3,0,0,1,0,0,2,39,0
448,0,4,146538,11,9,2,7,0,4,1,0,0,2,39,0
449,0,0,258872,1,7,4,0,3,4,0,0,0,0,39,0
450,0,4,206399,11,9,4,7,3,2,0,0,0,2,39,0
451,2,5,197332,15,10,2,3,0,4,1,0,0,3,39,1
452,4,4,245062,11,9,2,3,0,4,1,0,0,2,39,1
453,2,4,197583,7,12,2,4,0,2,1,0,0,2,0,1
454,2,6,234885,11,9,2,12,5,4,0,0,0,2,39,1
455,2,4,72887,8,11,2,7,0,1,1,0,0,2,39,1
456,1,4,180374,11,9,2,4,5,4,0,0,0,2,39,0
457,2,4,351299,15,10,2,14,0,2,1,0,0,3,39,0
458,0,4,54012,11,9,2,14,0,4,1,0,0,3,39,0
459,1,0,115745,15,10,2,0,0,4,1,0,0,2,39,0
460,2,4,116632,7,12,4,5,3,4,1,0,0,2,39,0
461,3,2,288825,11,9,2,14,0,2,1,0,0,2,39,0
462,1,4,132601,9,13,2,10,0,4,1,0,0,3,39,0
463,3,4,193374,3,2,3,3,4,4,1,0,0,2,39,0
464,0,4,170070,9,13,4,13,1,4,0,0,0,0,39,0
465,2,4,126708,11,9,2,1,5,4,0,0,0,3,39,0
466,3,4,35598,11,9,0,14,4,4,1,0,0,2,39,0
467,2,4,33983,15,10,2,14,0,4,1,0,0,2,39,0
468,3,4,192776,12,14,2,4,0,4,1,0,3,2,39,1
469,1,4,118551,9,13,2,13,5,4,0,0,0,0,39,1
470,4,4,201965,15,10,4,10,4,4,1,0,0,2,39,1
471,0,0,139883,15,10,4,0,3,4,1,0,0,2,39,0
472,1,4,285020,11,9,4,3,1,4,1,0,0,2,39,0
473,1,4,303990,11,9,4,14,1,4,1,0,0,3,39,0
474,4,4,49401,8,11,0,8,1,4,0,0,0,1,39,0
475,3,4,279196,9,13,4,3,1,4,0,0,0,2,39,0
476,0,4,211870,6,5,4,8,1,4,1,0,0,0,39,0
477,0,4,281432,15,10,4,6,3,4,1,0,0,1,39,0
478,1,4,161155,0,6,4,8,1,4,1,0,0,2,39,0
479,0,4,197904,11,9,4,8,4,4,0,0,0,1,39,0
480,1,4,111746,7,12,2,3,0,4,1,0,0,2,32,0
481,2,6,170721,15,10,2,3,0,4,1,0,0,0,39,0
482,1,7,70100,9,13,4,10,1,4,1,0,0,0,39,0
483,2,4,193626,11,9,3,3,4,4,0,0,0,2,39,0
484,3,0,271749,2,8,4,0,2,2,1,1,0,2,39,0
485,0,4,189775,15,10,3,1,3,2,0,0,0,0,39,0
486,4,0,401531,3,2,2,0,0,4,1,0,0,1,39,0
487,4,2,286967,11,9,2,14,0,4,1,0,0,2,39,0
488,2,2,164427,9,13,0,10,4,4,0,0,0,2,39,0
489,2,4,91039,9,13,2,12,0,4,1,4,0,3,39,1
490,2,4,347934,11,9,4,8,1,4,0,0,0,1,39,0
491,3,1,371373,11,9,0,1,1,4,1,0,0,2,39,0
492,1,4,32220,7,12,4,4,1,4,0,0,0,3,39,0
493,1,4,187251,11,9,0,10,4,4,0,0,0,1,39,0
494,1,4,178107,9,13,4,3,3,4,1,0,0,0,39,0
495,2,4,343121,11,9,0,1,4,4,0,0,0,2,39,0
496,0,4,262749,15,10,4,7,3,4,1,0,0,2,39,0
497,0,4,403107,4,3,4,8,3,4,1,0,0,2,8,0
498,1,4,64293,15,10,4,10,1,4,0,0,0,1,39,0
499,4,0,303588,11,9,2,0,0,4,1,0,0,0,39,0
500,0,2,324960,11,9,4,5,1,4,1,0,0,2,31,0
501,4,2,114060,11,9,2,14,0,4,1,0,0,2,39,0
502,3,4,48925,15,10,2,1,0,4,1,0,0,2,39,0
503,4,4,180980,15,10,0,8,4,4,0,0,0,2,10,0
504,0,4,181054,9,13,4,12,1,4,0,0,0,2,39,0
505,0,4,388093,9,13,4,4,1,2,1,0,0,2,39,0
506,0,4,249609,15,10,4,11,3,4,1,0,0,0,39,0
507,2,4,112131,15,10,2,4,0,4,1,0,0,2,39,0
508,3,2,543162,11,9,5,1,4,2,0,0,0,2,39,0
509,2,4,91996,11,9,0,8,4,4,0,0,0,2,39,0
510,3,4,141944,8,11,3,6,4,4,1,0,1,2,39,0
511,3,0,251804,4,3,6,0,4,2,0,0,0,1,39,0
512,1,4,37070,8,11,4,3,1,4,1,0,0,2,39,0
513,1,4,337587,15,10,2,10,0,4,1,0,0,3,39,1
514,1,4,189346,11,9,0,3,1,4,1,0,0,2,39,0
515,4,0,222216,8,11,6,0,4,4,0,0,0,2,39,0
516,0,4,267044,15,10,4,1,1,0,0,0,0,0,39,0
517,0,0,214635,15,10,4,0,3,4,1,0,0,1,39,0
518,0,0,204226,15,10,4,0,4,4,0,0,0,1,39,0
519,1,4,108116,9,13,2,10,0,4,1,0,0,3,39,1
520,2,5,99146,9,13,2,4,0,4,1,4,0,4,39,1
521,3,4,196232,11,9,2,4,0,4,1,3,0,3,39,1
522,0,2,248344,15,10,0,6,1,2,1,0,0,3,39,0
523,2,2,186035,15,10,2,13,0,4,1,0,0,2,39,1
524,2,4,177905,15,10,0,7,4,4,1,0,0,3,39,1
525,1,4,85812,15,10,2,12,5,4,0,0,0,2,39,0
526,2,4,221172,9,13,2,4,0,4,1,0,0,2,39,1
527,4,4,99183,15,10,0,1,1,4,0,0,0,0,39,0
528,2,6,190387,11,9,2,3,0,4,1,0,0,3,39,0
529,2,6,202692,12,14,2,10,0,4,1,0,0,2,39,0
530,2,4,109339,1,7,0,7,4,3,0,0,0,3,33,0
531,1,4,108658,11,9,4,7,1,4,1,0,0,2,39,0
532,2,4,197202,11,9,2,8,0,2,1,0,0,2,39,0
533,2,4,101739,7,12,2,4,5,4,0,0,0,3,39,1
534,4,4,231559,14,15,2,10,0,4,1,4,0,3,39,1
535,2,2,207853,2,8,2,13,0,4,1,0,0,3,39,0
536,4,4,190942,3,2,6,9,1,2,0,0,0,1,39,0
537,1,4,102345,8,11,5,3,1,4,1,0,0,2,39,0
538,1,5,41493,9,13,4,5,1,4,0,0,0,2,39,0
539,1,0,190027,11,9,4,0,4,2,0,0,0,2,39,0
540,2,4,210525,15,10,2,14,0,4,1,0,0,2,39,0
541,1,4,133937,10,16,4,10,3,4,1,0,0,2,39,0
542,1,4,237903,15,10,4,6,4,4,0,0,0,2,39,0
543,1,4,163862,11,9,4,14,1,4,1,0,0,2,39,0
544,1,4,201872,15,10,2,12,0,4,1,0,0,3,39,0
545,1,4,84179,11,9,4,6,1,4,0,0,0,2,39,0
546,4,4,51662,0,6,2,8,5,4,0,0,0,0,39,0
547,1,2,233327,15,10,2,11,0,4,1,0,0,2,39,0
548,0,4,259510,11,9,4,6,3,4,1,0,0,2,39,0
549,1,4,184831,15,10,4,3,4,4,1,0,0,2,39,0
550,3,6,245724,15,10,0,4,1,4,1,0,0,3,39,0
551,2,6,27053,11,9,5,8,4,4,0,0,0,2,39,0
552,4,4,205343,1,7,6,1,4,4,0,0,0,2,39,0
553,1,4,229328,11,9,2,7,5,2,0,0,0,2,39,0
554,1,1,319560,8,11,0,3,4,2,0,0,0,2,39,1
555,4,4,136218,1,7,4,7,1,4,0,0,0,2,39,0
556,1,4,54576,11,9,2,7,0,4,1,0,0,2,39,0
557,1,4,323069,11,9,5,1,4,4,0,0,0,0,0,0
558,1,4,148291,11,9,2,13,5,4,0,0,0,1,39,0
559,1,4,152453,1,7,2,8,0,4,1,0,0,2,26,0
560,1,4,114053,9,13,4,14,1,4,1,0,0,3,39,0
561,3,4,212960,9,13,2,12,0,4,1,0,0,1,39,1
562,3,4,264052,15,10,2,10,0,4,1,0,0,3,39,1
563,0,4,82804,11,9,4,6,4,2,0,0,0,2,39,0
564,3,6,334273,9,13,2,10,0,4,1,0,0,3,39,1
565,0,4,27337,11,9,4,6,3,0,1,0,0,3,39,0
566,2,5,188436,12,14,2,4,0,4,1,2,0,2,39,0
567,2,4,433665,5,4,5,8,4,4,0,0,0,2,26,0
568,1,6,110663,11,9,5,3,1,4,1,0,0,1,39,0
569,3,4,87490,12,14,0,4,4,4,1,0,0,2,39,0
570,0,4,354351,11,9,4,3,3,4,1,0,0,2,39,0
571,3,4,95469,11,9,2,10,0,4,1,0,0,2,39,0
572,0,4,242718,1,7,4,12,3,4,1,0,0,0,39,0
573,2,4,22463,8,11,2,3,0,4,1,0,3,2,39,1
574,1,4,158156,10,16,4,10,1,4,0,0,0,4,39,0
575,1,4,350162,9,13,2,4,5,4,1,0,0,2,39,1
576,0,0,165532,2,8,4,0,3,4,1,0,0,1,39,0
577,2,6,28738,7,12,0,12,4,4,0,0,0,1,39,0
578,4,2,283635,9,13,4,10,1,4,0,0,0,2,39,0
579,1,6,86646,15,10,2,3,0,4,1,0,0,2,39,0
580,4,0,195733,15,10,2,0,0,4,1,0,0,1,39,1
581,4,4,69884,11,9,2,12,0,4,1,0,0,2,39,1
582,4,4,199713,11,9,2,3,0,4,1,0,0,2,39,0
583,1,4,181659,11,9,2,7,0,4,1,0,0,2,39,0
584,1,6,340939,9,13,4,13,1,4,1,0,0,2,39,0
585,0,4,197747,15,10,4,12,3,4,0,0,0,1,39,0
586,1,4,34292,15,10,4,1,1,4,1,0,0,3,39,0
587,0,4,156764,1,7,4,8,3,4,1,0,0,2,39,0
588,3,4,25826,0,6,2,3,0,4,1,0,2,3,39,1
589,4,5,103948,9,13,0,10,1,4,1,0,0,4,39,0
590,2,0,137390,11,9,2,0,0,4,1,0,0,2,39,0
591,3,0,105138,11,9,2,0,5,1,0,0,0,2,39,0
592,4,4,39352,5,4,4,14,1,4,1,0,0,3,39,1
593,1,4,168387,9,13,2,10,0,4,1,3,0,2,2,1
594,0,4,117789,9,13,4,1,3,4,0,0,0,2,39,0
595,1,4,267147,11,9,4,12,3,4,1,0,0,2,39,0
596,0,0,99399,15,10,4,0,4,0,0,0,0,1,39,0
597,2,6,214242,14,15,2,10,0,4,1,0,3,3,39,1
598,0,4,200408,15,10,4,13,1,4,1,1,0,2,39,0
599,3,4,136455,9,13,4,10,1,4,0,0,0,2,39,0
600,1,4,239824,9,13,4,13,1,4,1,0,0,2,39,0
601,0,4,217039,15,10,4,1,3,4,1,0,0,1,39,0
602,4,4,51290,5,4,0,8,1,4,0,0,0,2,39,0
603,2,2,175674,6,5,2,8,0,4,1,0,0,2,39,0
604,1,6,194404,7,12,4,5,1,4,1,0,0,2,39,0
605,3,4,45612,11,9,4,1,4,2,0,0,0,2,39,0
606,3,4,410114,12,14,2,3,0,4,1,0,0,2,39,1
607,1,4,182521,11,9,4,3,1,0,1,0,0,2,39,0
608,2,2,339772,11,9,5,4,1,2,1,0,0,2,39,0
609,0,4,169658,0,6,4,8,3,4,0,0,0,1,39,0
610,3,4,200853,12,14,0,10,1,4,0,2,0,3,39,0
611,0,4,247564,11,9,4,3,1,4,1,0,0,2,39,0
612,0,4,249909,11,9,2,6,0,4,1,0,0,3,39,0
613,1,2,208122,9,13,4,10,3,4,1,1,0,2,39,0
614,1,4,109881,9,13,4,8,3,4,0,0,0,0,39,0
615,2,4,207824,11,9,4,6,3,4,1,0,0,3,39,0
616,1,4,369027,11,9,2,14,0,2,1,0,0,2,39,0
617,3,6,114117,11,9,2,4,0,4,1,0,0,1,39,0
618,3,5,51048,9,13,2,12,0,4,1,0,0,3,39,0
619,3,4,102388,14,15,2,10,0,4,1,4,0,2,39,1
620,0,4,190483,9,13,4,12,3,4,0,0,0,0,39,0
621,2,4,462440,1,7,6,8,1,2,0,0,0,0,39,0
622,4,4,109351,6,5,6,9,4,2,0,0,0,1,39,0
623,1,4,34383,8,11,2,14,0,4,1,0,0,3,39,0
624,3,4,241832,6,5,3,6,4,4,1,0,0,2,8,0
625,1,4,124187,11,9,4,5,3,2,1,0,0,3,39,0
626,1,4,153614,11,9,2,12,0,4,1,0,0,2,39,1
627,2,6,267556,11,9,2,12,0,4,1,0,0,4,39,0
628,1,4,205469,15,10,2,4,0,4,1,0,0,2,39,1
629,3,4,268090,9,13,2,12,0,4,1,0,0,1,39,1
630,3,6,165039,15,10,4,8,4,2,0,0,0,2,39,0
631,3,2,120451,0,6,5,8,4,2,0,0,0,2,39,0
632,2,4,154374,15,10,2,3,0,4,1,4,0,3,39,1
633,1,4,103649,9,13,2,1,5,2,0,0,0,2,39,1
634,4,6,35723,11,9,2,3,0,4,1,0,0,3,39,0
635,0,4,262601,11,9,4,8,3,4,0,0,0,0,39,0
636,0,4,226181,9,13,4,6,1,4,1,0,0,2,39,0
637,1,4,175697,9,13,2,4,0,4,1,4,0,3,39,1
638,3,5,248145,4,3,2,14,0,4,1,0,0,3,5,0
639,3,6,289436,10,16,2,10,0,4,1,0,0,3,39,1
640,1,4,75654,11,9,0,3,1,4,1,0,0,3,39,0
641,4,4,199378,11,9,2,3,0,4,1,0,0,2,39,0
642,0,4,160968,15,10,4,6,3,4,1,0,0,2,39,0
643,2,4,188563,15,10,2,12,0,4,1,2,0,3,39,1
644,1,4,55849,15,10,2,3,0,4,1,0,0,2,39,0
645,3,5,195322,10,16,5,10,1,4,1,0,0,2,39,1
646,1,2,402089,11,9,0,1,4,4,0,0,0,2,39,0
647,4,4,78277,11,9,2,3,0,4,1,0,0,0,39,0
648,4,0,158611,11,9,2,0,0,4,1,0,0,3,39,0
649,1,7,169496,9,13,2,13,0,4,1,0,0,2,39,1
650,0,4,130959,15,10,4,8,3,4,1,0,0,0,39,0
651,0,4,556660,11,9,4,4,2,4,1,2,0,3,39,0
652,1,4,292472,10,16,2,10,0,1,1,0,0,2,36,1
653,2,7,143774,15,10,5,4,1,4,0,0,0,2,39,0
654,1,4,288341,11,9,4,7,3,4,0,0,0,1,39,0
655,1,7,71592,15,10,4,1,4,1,0,0,0,2,30,0
656,4,0,167358,6,5,6,0,4,4,0,1,0,0,39,0
657,1,4,106742,11,9,2,3,0,4,1,0,0,2,39,0
658,2,4,219288,5,4,2,3,0,4,1,0,0,1,39,0
659,2,4,174524,11,9,2,7,0,4,1,0,0,2,39,1
660,2,6,335183,2,8,2,6,0,2,1,0,0,2,39,1
661,1,4,261293,12,14,4,12,1,4,1,0,0,3,39,0
662,1,4,111900,15,10,4,10,1,4,1,0,0,2,39,0
663,2,2,194360,12,14,4,10,1,4,1,0,0,2,39,0
664,0,4,81145,15,10,4,12,1,4,0,0,0,1,39,0
665,2,4,341204,7,12,0,10,4,4,0,3,0,2,39,1
666,1,7,249362,15,10,2,14,0,4,1,1,0,2,39,0
667,2,4,247019,11,9,2,3,0,2,1,0,0,2,39,1
668,0,0,114746,1,7,3,0,3,1,0,0,2,2,35,0
669,0,4,172146,6,5,4,7,1,4,1,0,2,2,39,0
670,3,1,110457,15,10,0,4,1,4,1,0,0,2,39,0
671,0,0,80077,1,7,4,0,3,4,0,0,0,0,39,0
672,0,6,368700,1,7,4,5,3,4,1,0,0,0,39,0
673,1,4,182556,9,13,2,4,0,4,1,0,0,2,39,1
674,3,5,219420,11,9,2,12,0,4,1,0,0,3,39,1
675,0,4,240817,11,9,4,12,3,4,0,1,0,2,39,0
676,0,4,102726,2,8,4,8,3,4,1,0,0,0,39,0
677,1,4,226267,15,10,2,1,0,4,1,0,0,2,26,0
678,1,4,125457,11,9,4,3,1,4,1,0,0,2,39,0
679,4,6,204021,11,9,6,4,1,4,1,0,0,3,39,0
680,1,2,92262,11,9,4,11,3,4,1,0,0,3,39,0
681,2,4,161141,8,11,2,3,0,4,1,0,0,2,32,1
682,1,6,190290,11,9,2,3,0,4,1,0,0,2,39,1
683,0,2,430828,15,10,5,4,4,2,1,0,0,2,39,0
684,0,7,59342,1,7,4,1,3,4,0,0,0,0,39,0
685,1,4,136721,11,9,0,4,1,4,0,0,0,2,39,0
686,4,0,149422,5,4,4,0,1,4,1,0,0,0,39,0
687,2,2,86644,9,13,2,10,5,4,0,0,0,3,39,0
688,2,4,195124,12,14,4,4,1,4,1,0,0,1,6,0
689,1,4,167350,11,9,4,8,2,4,1,0,0,1,39,0
690,3,2,113000,15,10,2,5,0,4,1,0,0,2,39,0
691,0,4,140027,15,10,4,7,3,2,0,0,0,2,39,0
692,2,4,262425,15,10,2,10,0,4,1,0,0,3,39,0
693,0,4,316702,15,10,4,10,3,4,1,0,0,0,39,0
694,0,7,335453,9,13,4,13,1,4,0,0,0,0,39,0
695,0,0,202480,7,12,4,0,2,4,1,0,0,2,39,0
696,1,4,203628,12,14,4,10,1,4,1,0,0,3,39,1
697,1,4,118710,12,14,2,13,0,4,1,0,3,2,39,1
698,1,4,189620,9,13,4,10,3,4,0,0,0,2,31,0
699,0,4,475028,11,9,4,12,3,4,0,0,0,0,39,0
700,2,2,110866,9,13,4,10,1,4,1,0,0,3,39,0
701,1,4,243605,9,13,6,12,4,4,0,0,1,2,5,0
702,0,4,163870,15,10,4,6,3,4,1,0,0,1,39,0
703,1,6,80145,15,10,2,3,0,4,1,0,0,2,39,0
704,3,4,295566,10,16,0,10,4,4,0,4,0,4,39,1
705,2,4,63042,9,13,0,4,3,4,0,0,0,3,39,1
706,2,4,229148,2,8,2,8,0,2,1,0,0,2,23,0
707,2,4,242552,15,10,4,12,1,2,1,0,0,2,39,0
708,4,4,177665,11,9,2,3,0,4,1,0,0,1,39,0
709,0,4,208103,1,7,4,8,2,4,1,0,0,1,39,0
710,1,4,296450,9,13,2,10,0,4,1,0,0,2,39,0
711,2,4,70282,15,10,0,1,4,2,0,0,0,2,39,0
712,2,4,271767,9,13,5,10,1,4,1,0,0,2,0,0
713,2,4,144995,8,11,2,13,0,4,1,2,0,2,39,0
714,2,2,382635,9,13,0,1,4,4,0,0,0,1,16,0
715,1,4,295697,11,9,5,8,4,2,0,0,0,2,39,0
716,1,4,194141,11,9,2,7,0,4,1,0,0,2,39,0
717,0,7,378418,11,9,4,13,3,4,0,0,0,2,39,0
718,0,4,214399,15,10,4,12,3,4,0,0,0,0,39,0
719,1,4,217460,9,13,2,4,0,4,1,0,0,2,39,1
720,1,4,182556,11,9,4,8,1,4,1,0,0,2,39,0
721,2,4,125831,11,9,2,3,0,4,1,0,3,3,39,0
722,1,4,271328,9,13,4,10,1,4,1,2,0,2,39,0
723,3,2,50459,11,9,2,4,0,4,1,0,0,2,39,1
724,2,4,162140,9,13,2,4,0,4,1,2,0,2,39,1
725,2,4,177937,9,13,4,10,1,4,1,0,0,2,0,1
726,2,4,111502,11,9,2,12,5,4,0,0,0,2,39,0
727,0,4,299047,15,10,4,8,1,4,0,0,0,0,39,0
728,1,4,223212,11,9,2,8,0,4,1,0,0,2,26,0
729,4,6,118474,1,7,2,4,0,4,1,3,0,3,0,1
730,0,4,352139,15,10,4,8,1,4,0,0,0,1,39,0
731,3,4,173093,15,10,0,1,1,1,0,0,0,2,39,0
732,1,4,181655,8,11,2,1,0,4,1,0,4,2,39,0
733,0,4,332702,8,11,4,8,3,4,0,0,0,0,39,0
734,2,0,51164,15,10,2,0,5,2,0,0,0,2,39,0
735,1,4,234901,15,10,2,3,0,4,1,1,0,2,39,0
736,2,4,131414,15,10,4,12,1,2,0,0,0,2,39,0
737,2,7,260960,9,13,2,10,0,4,1,0,0,3,39,0
738,4,4,156052,11,9,6,8,4,2,0,1,0,0,39,0
739,2,4,279914,9,13,2,13,0,4,1,0,0,2,39,1
740,0,4,192453,15,10,4,8,2,4,0,0,0,1,39,0
741,3,6,200939,11,9,2,14,0,4,1,0,0,4,39,0
742,2,4,151408,12,14,4,4,1,4,0,4,0,3,39,1
743,1,4,112847,8,11,4,13,3,4,1,0,0,2,39,0
744,0,4,316929,2,8,4,6,3,4,1,0,0,0,39,0
745,2,2,126319,9,13,2,10,5,4,0,0,0,2,39,1
746,3,4,197422,11,9,2,14,0,4,1,3,0,2,39,1
747,1,4,267736,15,10,4,1,3,2,0,0,0,2,39,0
748,1,4,267034,1,7,4,3,3,2,1,0,0,2,14,0
749,3,7,193047,9,13,2,10,0,4,1,0,0,2,39,0
750,1,7,356089,9,13,2,4,0,4,1,3,0,2,39,1
751,0,4,223515,9,13,4,10,4,4,1,0,0,0,39,0
752,4,6,87510,0,6,2,3,0,4,1,0,0,2,39,0
753,0,4,145111,11,9,4,14,4,4,1,0,0,3,39,0
754,2,4,48093,11,9,4,6,1,4,1,0,0,2,39,0
755,1,4,31757,8,11,4,3,3,4,1,0,0,2,39,0
756,3,4,285854,11,9,2,14,0,4,1,0,0,2,39,1
757,1,2,120064,9,13,4,10,1,4,0,0,0,2,39,0
758,3,1,167381,11,9,2,1,5,4,0,0,0,2,39,1
759,2,4,103408,11,9,4,5,1,2,1,0,0,2,39,0
760,2,4,101460,11,9,4,8,1,4,0,0,0,0,39,0
761,4,2,420537,11,9,2,1,5,4,0,0,0,2,39,1
762,1,2,119411,11,9,0,11,4,4,1,0,0,2,32,0
763,3,5,128272,10,16,2,4,0,4,1,0,0,4,39,1
764,3,4,386773,9,13,4,12,1,4,1,0,0,3,39,1
765,1,4,283268,0,6,5,8,4,4,0,0,0,2,39,0
766,1,7,301526,15,10,3,8,2,4,1,0,0,2,39,0
767,0,4,151790,15,10,2,12,5,4,0,0,0,1,11,0
768,3,6,106252,9,13,0,12,1,4,0,0,0,3,39,0
769,1,4,188557,11,9,4,7,1,4,1,0,0,2,39,0
770,1,4,171114,15,10,4,5,1,4,0,0,0,2,39,0
771,2,4,327323,4,3,5,5,1,4,1,0,0,1,13,0
772,1,4,244147,11,9,0,3,4,4,1,0,0,3,39,0
773,2,4,280282,8,11,2,13,5,4,0,0,0,1,39,1
774,3,4,116442,11,9,4,12,1,4,1,0,0,2,39,0
775,0,2,282579,8,11,0,13,1,4,1,0,0,3,39,0
776,2,4,51838,15,10,0,1,4,4,0,0,0,2,39,0
777,1,4,73585,12,14,2,10,0,4,1,0,0,2,0,0
778,2,4,226902,9,13,2,12,0,4,1,0,0,3,39,1
779,3,4,279129,15,10,4,13,1,4,1,0,0,2,39,0
780,2,7,146908,15,10,2,3,0,4,1,0,0,2,0,0
781,1,4,196690,8,11,4,7,1,4,0,0,2,2,39,0
782,2,4,130760,8,11,2,4,0,4,1,0,0,3,39,1
783,2,6,49572,15,10,2,4,0,4,1,0,0,3,39,0
784,2,4,237601,9,13,4,12,1,3,0,0,0,3,39,1
785,2,4,169628,15,10,0,1,1,2,0,0,0,2,39,0
786,4,6,36671,11,9,2,5,0,4,1,0,4,3,39,0
787,0,4,231193,2,8,4,7,3,4,1,0,0,1,39,0
788,4,0,192130,11,9,2,0,0,4,1,0,0,0,39,0
789,0,0,149704,11,9,4,0,1,4,0,1,0,2,39,0
790,3,4,102102,8,11,2,13,0,4,1,0,0,3,39,1
791,2,5,32185,9,13,2,13,0,4,1,0,0,2,39,0
792,0,0,196061,15,10,4,0,3,4,1,0,0,1,39,0
793,0,4,211046,11,9,4,12,1,4,0,1,0,2,39,0
794,4,4,31577,11,9,2,14,0,4,1,0,0,3,39,1
795,0,4,162343,15,10,4,8,2,2,1,0,0,0,39,0
796,4,4,128831,11,9,2,7,0,4,1,0,0,2,39,0
797,0,4,316688,11,9,4,7,1,2,1,0,0,2,39,0
798,3,4,90758,12,14,4,13,1,4,1,0,0,1,39,1
799,2,4,274363,9,13,2,4,0,4,1,0,3,2,9,1
800,2,4,154538,7,12,0,3,1,4,1,0,0,2,39,0
801,0,4,106085,11,9,4,8,3,2,1,0,2,1,39,0
802,4,6,315859,1,7,4,5,4,4,1,0,0,0,39,0
803,1,4,51471,11,9,0,1,4,4,0,0,0,2,39,0
804,0,4,193830,1,7,4,12,3,4,0,0,0,0,39,0
805,1,4,231043,11,9,2,3,0,4,1,2,0,3,39,1
806,3,0,23780,12,14,3,0,2,4,1,0,0,2,39,0
807,1,4,169879,9,13,2,10,0,4,1,1,0,3,39,1
808,4,4,270333,9,13,2,10,0,4,1,0,0,2,39,1
809,0,4,138768,11,9,4,14,3,4,1,0,0,1,39,0
810,1,4,191571,11,9,5,8,3,4,0,0,0,2,39,0
811,0,0,219941,15,10,4,0,3,2,1,0,0,2,39,0
812,2,4,94113,15,10,0,4,1,4,1,0,0,2,39,0
813,0,4,137510,15,10,4,1,3,4,1,0,0,2,39,0
814,0,4,32607,0,6,4,5,3,4,1,0,0,0,39,0
815,3,6,93208,11,9,2,8,5,4,0,0,0,4,22,0
816,2,4,254440,8,11,4,10,1,4,0,0,0,3,39,0
817,4,4,186556,15,10,2,3,0,4,1,0,0,3,39,1
818,4,4,169871,11,9,2,14,0,4,1,0,0,2,39,0
819,3,4,191277,11,9,2,14,0,4,1,0,0,3,39,1
820,3,4,167159,8,11,4,1,4,4,1,0,0,2,39,0
821,1,4,171871,12,14,4,10,1,4,0,0,0,3,39,0
822,1,4,154411,8,11,4,13,3,4,1,0,0,2,39,0
823,1,4,129227,11,9,6,1,1,4,0,0,0,2,39,0
824,1,4,110331,11,9,2,4,0,4,1,0,2,3,39,0
825,4,4,34269,11,9,6,14,4,4,1,0,1,2,39,1
826,4,4,174355,11,9,6,8,1,4,0,0,0,2,39,0
827,2,4,680390,11,9,5,7,4,4,0,0,0,1,39,0
828,2,4,233130,15,10,4,1,1,4,1,0,0,1,39,0
829,0,5,165474,9,13,4,12,3,4,1,0,0,2,39,0
830,2,0,257780,1,7,2,0,0,4,1,0,0,0,39,0
831,3,4,194259,15,10,2,1,5,4,0,2,0,2,39,1
832,1,4,280093,15,10,4,6,3,4,1,0,0,2,39,0
833,4,6,177387,11,9,2,4,0,4,1,0,0,2,39,0
834,4,0,28929,1,7,6,0,1,4,0,0,0,1,39,0
835,3,4,105304,11,9,2,7,0,4,1,0,0,2,39,0
836,0,4,499233,11,9,0,1,1,4,1,0,0,2,39,0
837,2,4,180572,9,13,0,10,1,4,0,0,0,3,39,1
838,0,4,321435,9,13,4,4,1,4,1,0,0,3,39,0
839,4,4,86108,11,9,6,5,1,4,1,0,0,0,39,0
840,0,4,198124,1,7,4,12,3,4,1,0,0,0,39,0
841,1,4,135162,15,10,2,3,0,4,1,0,0,3,39,0
